,Year,Player,Tm,Age,Pos,college
9910,1990.0,Mike Dunleavy,MIL,35.0,PG,University of South Carolina
9911,1990.0,Mike Dunleavy,MIL,35.0,PG,Duke University
9912,1990.0,T.R. Dunn,DEN,34.0,SF,University of Alabama
9913,1990.0,Ledell Eackles,WSB,23.0,SG,University of New Orleans
9914,1990.0,Mark Eaton,UTA,33.0,C,"University of California, Los Angeles"
9915,1990.0,Blue Edwards,UTA,24.0,SF,East Carolina University
9916,1990.0,James Edwards,DET,34.0,C,University of Washington
9917,1990.0,Jay Edwards,LAC,21.0,SG,Indiana University
9918,1990.0,Kevin Edwards,MIA,24.0,SG,DePaul University
9919,1990.0,Craig Ehlo,CLE,28.0,SG,Washington State University
9920,1990.0,Sean Elliott,SAS,21.0,SF,University of Arizona
9921,1990.0,Dale Ellis,SEA,29.0,SG,University of Tennessee
9922,1990.0,Pervis Ellison,SAC,22.0,C,University of Louisville
9923,1990.0,Alex English*,DEN,36.0,SF,
9924,1990.0,Patrick Ewing*,NYK,27.0,C,
9925,1990.0,Jim Farmer,SEA,25.0,SG,University of Alabama
9926,1990.0,Duane Ferrell,ATL,24.0,SF,Georgia Institute of Technology
9927,1990.0,Vern Fleming,IND,27.0,PG,University of Georgia
9928,1990.0,Sleepy Floyd,HOU,29.0,PG,Georgetown University
9929,1990.0,Tellis Frank,MIA,24.0,PF,Western Kentucky University
9930,1990.0,Corey Gaines,PHI,24.0,SG,Loyola Marymount University
9931,1990.0,Kevin Gamble,BOS,24.0,SF,University of Iowa
9932,1990.0,Winston Garland,TOT,25.0,PG,Missouri State University
9933,1990.0,Winston Garland,GSW,25.0,PG,Missouri State University
9934,1990.0,Winston Garland,LAC,25.0,PG,Missouri State University
9935,1990.0,Tom Garrick,LAC,23.0,SG,University of Rhode Island
9936,1990.0,Kenny Gattison,CHH,25.0,PF,Old Dominion University
9937,1990.0,Derrick Gervin,NJN,26.0,PF,University of Texas at San Antonio
9938,1990.0,Armen Gilliam,TOT,25.0,PF,"University of Nevada, Las Vegas"
9939,1990.0,Armen Gilliam,PHO,25.0,PF,"University of Nevada, Las Vegas"
9940,1990.0,Armen Gilliam,CHH,25.0,PF,"University of Nevada, Las Vegas"
9941,1990.0,Mike Gminski,PHI,30.0,C,Duke University
9942,1990.0,Gary Grant,LAC,24.0,PG,University of Michigan
9943,1990.0,Greg Grant,PHO,23.0,PG,Trenton State University
9944,1990.0,Harvey Grant,WSB,24.0,PF,University of Oklahoma
9945,1990.0,Horace Grant,CHI,24.0,PF,Clemson University
9946,1990.0,Stuart Gray,TOT,26.0,C,"University of California, Los Angeles"
9947,1990.0,Stuart Gray,CHH,26.0,C,"University of California, Los Angeles"
9948,1990.0,Stuart Gray,NYK,26.0,C,"University of California, Los Angeles"
9949,1990.0,Jeff Grayer,MIL,24.0,SF,Iowa State University
9950,1990.0,A.C. Green,LAL,26.0,PF,Oregon State University
9951,1990.0,Rickey Green,IND,35.0,PG,University of Michigan
9952,1990.0,Sidney Green,ORL,29.0,C,"University of Nevada, Las Vegas"
9953,1990.0,Dave Greenwood,DET,32.0,PF,"University of California, Los Angeles"
9954,1990.0,Darrell Griffith,UTA,31.0,SG,University of Louisville
9955,1990.0,Scott Haffner,MIA,23.0,PG,University of Evansville
9956,1990.0,Jack Haley,TOT,26.0,PF,"University of California, Los Angeles"
9957,1990.0,Jack Haley,CHI,26.0,PF,"University of California, Los Angeles"
9958,1990.0,Jack Haley,NJN,26.0,PF,"University of California, Los Angeles"
9959,1990.0,Tom Hammonds,WSB,22.0,PF,Georgia Institute of Technology
9960,1990.0,Bob Hansen,UTA,29.0,SG,University of Iowa
9961,1990.0,Bill Hanzlik,DEN,32.0,PF,University of Notre Dame
9962,1990.0,Tim Hardaway,GSW,23.0,PG,University of Texas at El Paso
9963,1990.0,Tim Hardaway,GSW,23.0,PG,University of Michigan
9964,1990.0,Derek Harper,DAL,28.0,PG,University of Illinois at Urbana-Champaign
9965,1990.0,Ron Harper,TOT,26.0,SG,Miami University
9966,1990.0,Ron Harper,CLE,26.0,SG,Miami University
9967,1990.0,Ron Harper,LAC,26.0,SG,Miami University
9968,1990.0,Steve Harris,LAC,26.0,SG,University of Tulsa
9969,1990.0,Scott Hastings,DET,29.0,PF,University of Arkansas
9970,1990.0,Hersey Hawkins,PHI,23.0,SG,Bradley University
9971,1990.0,Gerald Henderson,TOT,34.0,PG,Virginia Commonwealth University
9972,1990.0,Gerald Henderson,TOT,34.0,PG,Duke University
9973,1990.0,Gerald Henderson,MIL,34.0,PG,Virginia Commonwealth University
9974,1990.0,Gerald Henderson,MIL,34.0,PG,Duke University
9975,1990.0,Gerald Henderson,DET,34.0,PG,Virginia Commonwealth University
9976,1990.0,Gerald Henderson,DET,34.0,PG,Duke University
9977,1990.0,Mike Higgins,TOT,22.0,SF,University of Northern Colorado
9978,1990.0,Mike Higgins,LAL,22.0,SF,University of Northern Colorado
9979,1990.0,Mike Higgins,DEN,22.0,SF,University of Northern Colorado
9980,1990.0,Rod Higgins,GSW,30.0,PF,"California State University, Fresno"
9981,1990.0,Roy Hinson,NJN,28.0,PF,Rutgers University
9982,1990.0,Craig Hodges,CHI,29.0,SG,"California State University, Long Beach"
9983,1990.0,Mike Holton,CHH,28.0,PG,"University of California, Los Angeles"
9984,1990.0,Dave Hoppen,CHH,25.0,C,University of Nebraska
9985,1990.0,Dennis Hopson,NJN,24.0,SG,Ohio State University
9986,1990.0,Tito Horford,MIL,24.0,C,University of Miami
9987,1990.0,Jeff Hornacek,PHO,26.0,SG,Iowa State University
9988,1990.0,Ed Horton,WSB,22.0,PF,University of Iowa
9989,1990.0,Eddie Hughes,DEN,29.0,PG,Colorado State University
9990,1990.0,Jay Humphries,MIL,27.0,PG,University of Colorado
9991,1990.0,Byron Irvin,POR,23.0,SG,University of Missouri
9992,1990.0,Jaren Jackson,NJN,22.0,SG,Georgetown University
9993,1990.0,Mark Jackson,NYK,24.0,PG,St. John's University
9994,1990.0,Michael Jackson,SAC,25.0,PG,Georgetown University
9995,1990.0,Avery Johnson,SEA,24.0,PG,Southern University and A&M College
9996,1990.0,Buck Johnson,HOU,26.0,SF,University of Alabama
9997,1990.0,Dennis Johnson*,BOS,35.0,PG,
9998,1990.0,Eddie Johnson,PHO,30.0,SF,Auburn University
9999,1990.0,Eddie Johnson,PHO,30.0,SF,University of Illinois at Urbana-Champaign
10000,1990.0,Eric Johnson,UTA,23.0,PG,University of Nebraska
10001,1990.0,Kevin Johnson,PHO,23.0,PG,University of California
10002,1990.0,Magic Johnson*,LAL,30.0,PG,
10003,1990.0,Marques Johnson,GSW,33.0,SF,"University of California, Los Angeles"
10004,1990.0,Steve Johnson,TOT,32.0,C,Oregon State University
10005,1990.0,Steve Johnson,MIN,32.0,C,Oregon State University
10006,1990.0,Steve Johnson,SEA,32.0,C,Oregon State University
10007,1990.0,Vinnie Johnson,DET,33.0,SG,Baylor University
10008,1990.0,Nate Johnston,TOT,23.0,PF-SF,University of Tampa
10009,1990.0,Nate Johnston,UTA,23.0,SF,University of Tampa
10010,1990.0,Nate Johnston,POR,23.0,PF,University of Tampa
10011,1990.0,Anthony Jones,DAL,27.0,SG,"University of Nevada, Las Vegas"
10012,1990.0,Caldwell Jones,SAS,39.0,PF,Albany State University
10013,1990.0,Charles Jones,WSB,32.0,C,Albany State University
10014,1990.0,Charles Jones,WSB,32.0,C,University of Louisville
10015,1990.0,Charles Jones,WSB,32.0,C,Long Island University
10016,1990.0,Michael Jordan*,CHI,26.0,SG,
10017,1990.0,Shawn Kemp,SEA,20.0,PF,Trinity Valley Community College
10018,1990.0,Tim Kempton,DEN,26.0,PF,University of Notre Dame
10019,1990.0,Steve Kerr,CLE,24.0,PG,University of Arizona
10020,1990.0,Jerome Kersey,POR,27.0,SF,Longwood University
10021,1990.0,Randolph Keys,TOT,23.0,SF,University of Southern Mississippi
10022,1990.0,Randolph Keys,CLE,23.0,SF,University of Southern Mississippi
10023,1990.0,Randolph Keys,CHH,23.0,SF,University of Southern Mississippi
10024,1990.0,Stan Kimbrough,DET,23.0,PG,Xavier University
10025,1990.0,Bernard King*,WSB,33.0,SF,
10026,1990.0,Stacey King,CHI,23.0,PF,University of Oklahoma
10027,1990.0,Greg Kite,SAC,28.0,C,Brigham Young University
10028,1990.0,Joe Kleine,BOS,28.0,C,University of Arkansas
10029,1990.0,Jon Koncak,ATL,26.0,C,Southern Methodist University
10030,1990.0,Frank Kornet,MIL,23.0,PF,Vanderbilt University
10031,1990.0,Larry Krystkowiak,MIL,25.0,PF,University of Montana
10032,1990.0,Bill Laimbeer,DET,32.0,C,University of Notre Dame
